,,BLEU,ROUGE1,ROUGE2,ROUGEL,BERT_P,BERT_R,BERT_F1
deepseek-r1:14b_test-consulta_E1706C92-574B-4C9A-97FD-633412F357E0--chunked_temp_0.8.json,respuesta_consulta_E1706C92-574B-4C9A-97FD-633412F357E0.txt_with_template.txt,0.07627364156647497,0.08118081180811809,0.0,0.04428044280442804,0.6959443688392639,0.7119011878967285,0.7038323879241943
phi4_test-primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE-few-shot_examples_temp_0.8.json,respuesta_primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE.txt_with_template.txt,0.16758316749081106,0.46737481031866457,0.21004566210045664,0.20333839150227614,0.751173734664917,0.7628787755966187,0.7569810152053833
llama3.1_test-consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA-template_temp_0.8.json,respuesta_consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA.txt_with_template.txt,0.08958132370365439,0.2933810375670841,0.0718132854578097,0.14311270125223613,0.7001111507415771,0.6738176345825195,0.6867128014564514
qwen:14b_test-primera_visita_AA7F4069-3FAD-411E-AEDE-1D299321E3B8--chunked_temp_0.2.json,respuesta_primera_visita_AA7F4069-3FAD-411E-AEDE-1D299321E3B8.txt_with_template.txt,0.06332224209326544,0.4397163120567376,0.19002375296912113,0.2505910165484634,0.7384079694747925,0.7145718336105347,0.7262943983078003
mistral_test-consulta_37580D0A-AFC1-4145-9E5E-D57E25B997DF-stepwise_refinement_temp_0.2.json,respuesta_consulta_37580D0A-AFC1-4145-9E5E-D57E25B997DF.txt_with_template.txt,0.04644216128056448,0.06666666666666667,0.0,0.05714285714285714,0.6282690763473511,0.583781898021698,0.6052091121673584
phi4_test-primera_visita_94966A31-A634-4A23-BF92-F4CAC47BB189-template_temp_0.8.json,respuesta_primera_visita_94966A31-A634-4A23-BF92-F4CAC47BB189.txt_with_template.txt,0.12625129501407897,0.507223113964687,0.1352657004830918,0.18940609951845905,0.7387531399726868,0.7439775466918945,0.7413561344146729
deepseek-r1:8b_test-consulta_C3DF5E9A-7850-41B2-B652-05858D22AA7F-few-shot_examples_temp_0.8.json,respuesta_consulta_C3DF5E9A-7850-41B2-B652-05858D22AA7F.txt_with_template.txt,0.04760101787271086,0.0821917808219178,0.013761467889908258,0.0502283105022831,0.6577749848365784,0.6548717021942139,0.6563201546669006
qwen:14b_test-primera_visita_068FE9E4-971F-40C5-9473-33BA61FDB234-stepwise_refinement_temp_0.2.json,respuesta_primera_visita_068FE9E4-971F-40C5-9473-33BA61FDB234.txt_with_template.txt,0.13756292820619034,0.4194174757281553,0.10136452241715402,0.21747572815533983,0.7346541881561279,0.7576429843902588,0.7459715008735657
llama3.2_test-consulta_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC-stepwise_refinement_temp_0.2.json,respuesta_consulta_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC.txt_with_template.txt,0.09224607560871495,0.3398692810457516,0.05245901639344263,0.15359477124183007,0.6900204420089722,0.6872509717941284,0.6886329054832458
llama3.2_test-primera_visita_67272595-F178-4764-B680-7E6408069649-few-shot_examples_temp_0.2.json,respuesta_primera_visita_67272595-F178-4764-B680-7E6408069649.txt_with_template.txt,0.15697917011571305,0.4592833876221499,0.16993464052287582,0.19543973941368079,0.758811354637146,0.7529466152191162,0.755867600440979
deepseek-r1:8b_test-consulta_A7642DB6-E963-4E3E-B804-91BE49DFDBFE-template_temp_0.2.json,respuesta_consulta_A7642DB6-E963-4E3E-B804-91BE49DFDBFE.txt_with_template.txt,0.03425099842416587,0.03526448362720403,0.0,0.025188916876574305,0.6378631591796875,0.6308971047401428,0.6343610882759094
deepseek-r1:14b_test-primera_visita_8A71C7A0-6F38-4E12-8890-7AA3252AAF8F-few-shot_examples_temp_0.2.json,respuesta_primera_visita_8A71C7A0-6F38-4E12-8890-7AA3252AAF8F.txt_with_template.txt,0.062453694645908095,0.06722689075630252,0.0,0.03361344537815126,0.6389405727386475,0.6486895680427551,0.6437781453132629
deepseek-r1:8b_test-consulta_6FC726D1-9369-4435-B443-192396C6B13E-template_temp_0.2.json,respuesta_consulta_6FC726D1-9369-4435-B443-192396C6B13E.txt_with_template.txt,0.06608486427646221,0.050104384133611686,0.0,0.029227557411273485,0.6632003784179688,0.659868597984314,0.6615303158760071
deepseek-r1:14b_test-primera_visita_94C58E41-5BFE-402B-92C0-18888CD824E4-template_temp_0.2.json,respuesta_primera_visita_94C58E41-5BFE-402B-92C0-18888CD824E4.txt_with_template.txt,0.15244086913938099,0.37499999999999994,0.23076923076923078,0.2,0.655158281326294,0.7646602988243103,0.705686628818512
phi4_test-primera_visita_DC089D0E-199C-4175-A397-FDC478446E22-few-shot_examples_temp_0.2.json,respuesta_primera_visita_DC089D0E-199C-4175-A397-FDC478446E22.txt_with_template.txt,0.08187302404459765,0.16091954022988506,0.026359143327841842,0.08866995073891626,0.7291949987411499,0.7326250076293945,0.7309059500694275
qwen:14b_test-primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0-few-shot_examples_temp_0.2.json,respuesta_primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0.txt_with_template.txt,0.0032986796749633817,0.16045845272206302,0.04610951008645533,0.08022922636103151,0.7050325870513916,0.6143734455108643,0.6565883159637451
mistral_test-consulta_6F63B0E0-3892-440D-97BE-73050A768331-chain_of_thought_temp_0.2.json,respuesta_consulta_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.10383344590240366,0.3230579531442663,0.08405438813349814,0.1528976572133169,0.7149131298065186,0.7287083864212036,0.7217448353767395
qwen:14b_test-primera_visita_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6-chain_of_thought_temp_0.2.json,respuesta_primera_visita_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6.txt_with_template.txt,0.0476437044975893,0.2612826603325416,0.042959427207637235,0.1377672209026128,0.63262939453125,0.5757284760475159,0.6028392314910889
deepseek-r1:14b_test-consulta_068FE9E4-971F-40C5-9473-33BA61FDB234-stepwise_refinement_temp_0.8.json,respuesta_consulta_068FE9E4-971F-40C5-9473-33BA61FDB234.txt_with_template.txt,0.09586298313062745,0.3227016885553471,0.037664783427495296,0.12382739212007504,0.7127541303634644,0.7048797607421875,0.7087950706481934
llama3.1_test-primera_visita_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06-stepwise_refinement_temp_0.2.json,respuesta_primera_visita_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06.txt_with_template.txt,0.10261141921693309,0.3817863397548161,0.09138840070298768,0.17863397548161125,0.7090706825256348,0.7105415463447571,0.7098053693771362
qwen:14b_test-consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA-template_temp_0.8.json,respuesta_consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA.txt_with_template.txt,0.04818868344080621,0.3282937365010799,0.09544468546637744,0.20302375809935205,0.62629234790802,0.6797035932540894,0.6519057750701904
deepseek-r1:8b_test-consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D--chunked_temp_0.2.json,respuesta_consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D.txt_with_template.txt,0.042830176055037424,0.0915032679738562,0.0087527352297593,0.05664488017429194,0.6512773036956787,0.647057294845581,0.6491604447364807
phi4_test-consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D--chunked_temp_0.8.json,respuesta_consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D.txt_with_template.txt,0.07026478148129751,0.09677419354838711,0.005882352941176471,0.05865102639296188,0.7160544395446777,0.727008044719696,0.7214896082878113
llama3.2_test-consulta_6F63B0E0-3892-440D-97BE-73050A768331-stepwise_refinement_temp_0.8.json,respuesta_consulta_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.0037899830336261186,0.13043478260869568,0.012500000000000002,0.06211180124223603,0.5922107696533203,0.5426790714263916,0.5663639903068542
phi4_test-primera_visita_62C2C95D-C4EE-4D78-BFAF-604E44981A7C-few-shot_examples_temp_0.8.json,respuesta_primera_visita_62C2C95D-C4EE-4D78-BFAF-604E44981A7C.txt_with_template.txt,0.1193938196045342,0.3855855855855856,0.11211573236889692,0.16576576576576577,0.7592318058013916,0.7413128614425659,0.7501653432846069
mistral_test-consulta_DC089D0E-199C-4175-A397-FDC478446E22-chain_of_thought_temp_0.8.json,respuesta_consulta_DC089D0E-199C-4175-A397-FDC478446E22.txt_with_template.txt,0.06756690927874982,0.07120743034055727,0.003105590062111801,0.04024767801857585,0.6557811498641968,0.6528743505477905,0.6543245315551758
deepseek-r1:8b_test-primera_visita_62C2C95D-C4EE-4D78-BFAF-604E44981A7C-few-shot_examples_temp_0.2.json,respuesta_primera_visita_62C2C95D-C4EE-4D78-BFAF-604E44981A7C.txt_with_template.txt,0.06689930171704334,0.048964218455743884,0.003780718336483932,0.03013182674199623,0.7157695293426514,0.6973865628242493,0.7064585089683533
phi4_test-primera_visita_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA-template_temp_0.8.json,respuesta_primera_visita_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA.txt_with_template.txt,0.07683031866578034,0.127208480565371,0.02482269503546099,0.0636042402826855,0.6932148933410645,0.7065978050231934,0.6998423933982849
phi4_test-primera_visita_88124EA7-DD57-4CF0-A669-862B3A191103-chain_of_thought_temp_0.8.json,respuesta_primera_visita_88124EA7-DD57-4CF0-A669-862B3A191103.txt_with_template.txt,0.07960345789833499,0.14726027397260275,0.04467353951890035,0.11301369863013698,0.7307716608047485,0.7420352697372437,0.7363603711128235
phi4_test-primera_visita_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06-stepwise_refinement_temp_0.2.json,respuesta_primera_visita_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06.txt_with_template.txt,0.10769876772829842,0.38050314465408813,0.13564668769716087,0.1949685534591195,0.7512019872665405,0.7264149785041809,0.7386005520820618
deepseek-r1:14b_test-consulta_E1706C92-574B-4C9A-97FD-633412F357E0-template_temp_0.2.json,respuesta_consulta_E1706C92-574B-4C9A-97FD-633412F357E0.txt_with_template.txt,0.12028176717911826,0.41797752808988764,0.1399548532731377,0.2157303370786517,0.7899953126907349,0.7838199138641357,0.7868955135345459
llama3.1_test-consulta_62C2C95D-C4EE-4D78-BFAF-604E44981A7C-chain_of_thought_temp_0.8.json,respuesta_consulta_62C2C95D-C4EE-4D78-BFAF-604E44981A7C.txt_with_template.txt,0.10309802097459086,0.3801295896328294,0.15184381778741868,0.19438444924406048,0.7039298415184021,0.7089741230010986,0.7064429521560669
deepseek-r1:8b_test-consulta_94C58E41-5BFE-402B-92C0-18888CD824E4-template_temp_0.2.json,respuesta_consulta_94C58E41-5BFE-402B-92C0-18888CD824E4.txt_with_template.txt,0.1504023252997463,0.511400651465798,0.2516339869281046,0.31921824104234525,0.7604217529296875,0.7640278339385986,0.762220561504364
qwen:14b_test-primera_visita_3B34F1DD-879D-4C07-AC67-546A0C47319E-chain_of_thought_temp_0.2.json,respuesta_primera_visita_3B34F1DD-879D-4C07-AC67-546A0C47319E.txt_with_template.txt,0.027477778058158465,0.3215130023640662,0.12351543942992874,0.14184397163120566,0.6947785019874573,0.6568094491958618,0.6752606630325317
qwen:14b_test-consulta_37580D0A-AFC1-4145-9E5E-D57E25B997DF--chunked_temp_0.2.json,respuesta_consulta_37580D0A-AFC1-4145-9E5E-D57E25B997DF.txt_with_template.txt,0.046147020405464895,0.31862745098039214,0.10837438423645322,0.23039215686274506,0.6656779050827026,0.6236633062362671,0.6439861059188843
qwen:14b_test-consulta_42583690-5EF3-4D85-ADCC-F4D0AC9D0897-chain_of_thought_temp_0.2.json,respuesta_consulta_42583690-5EF3-4D85-ADCC-F4D0AC9D0897.txt_with_template.txt,0.06022399573007259,0.3544303797468355,0.10687022900763359,0.1518987341772152,0.6943174600601196,0.6244189143180847,0.6575157642364502
llama3.2_test-primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0--chunked_temp_0.2.json,respuesta_primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0.txt_with_template.txt,0.2698225703683845,0.5414012738853503,0.3418530351437699,0.31528662420382164,0.7801210880279541,0.7755866646766663,0.7778472900390625
mistral_test-consulta_AA7F4069-3FAD-411E-AEDE-1D299321E3B8-few-shot_examples_temp_0.2.json,respuesta_consulta_AA7F4069-3FAD-411E-AEDE-1D299321E3B8.txt_with_template.txt,0.06886432752339965,0.04998175848230573,0.01897810218978102,0.04013133892739876,0.6854503154754639,0.6662558317184448,0.6757168173789978
llama3.2_test-consulta_AA7F4069-3FAD-411E-AEDE-1D299321E3B8-chain_of_thought_temp_0.2.json,respuesta_consulta_AA7F4069-3FAD-411E-AEDE-1D299321E3B8.txt_with_template.txt,0.13657068428645106,0.3636363636363637,0.12427184466019417,0.22050290135396514,0.7352066040039062,0.7310574054718018,0.7331261038780212
qwen:14b_test-primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0-template_temp_0.2.json,respuesta_primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0.txt_with_template.txt,0.0032986796749633817,0.16045845272206302,0.04610951008645533,0.08022922636103151,0.7050325870513916,0.6143734455108643,0.6565883159637451
qwen:14b_test-consulta_72B5880F-98BD-4656-8EB8-D0749915ED27--chunked_temp_0.5.json,respuesta_consulta_72B5880F-98BD-4656-8EB8-D0749915ED27.txt_with_template.txt,0.04586304655361524,0.43822843822843816,0.18735362997658078,0.30769230769230765,0.7676713466644287,0.7495502233505249,0.7585025429725647
deepseek-r1:14b_test-primera_visita_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA-stepwise_refinement_temp_0.8.json,respuesta_primera_visita_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA.txt_with_template.txt,0.059786583310913625,0.06438631790744467,0.004040404040404041,0.03219315895372234,0.6756404638290405,0.6715439558029175,0.6735859513282776
mistral_test-consulta_88124EA7-DD57-4CF0-A669-862B3A191103-chain_of_thought_temp_0.2.json,respuesta_consulta_88124EA7-DD57-4CF0-A669-862B3A191103.txt_with_template.txt,0.03574831542008219,0.3105590062111801,0.1,0.15527950310559005,0.7129154205322266,0.6544064283370972,0.6824091076850891
qwen:14b_test-primera_visita_DC089D0E-199C-4175-A397-FDC478446E22-chain_of_thought_temp_0.8.json,respuesta_primera_visita_DC089D0E-199C-4175-A397-FDC478446E22.txt_with_template.txt,0.09014427843286303,0.41803278688524587,0.12757201646090535,0.1598360655737705,0.6971571445465088,0.6928406953811646,0.6949922442436218
phi4_test-consulta_62C2C95D-C4EE-4D78-BFAF-604E44981A7C-chain_of_thought_temp_0.8.json,respuesta_consulta_62C2C95D-C4EE-4D78-BFAF-604E44981A7C.txt_with_template.txt,0.07251965708889412,0.06713780918727914,0.0,0.038869257950530034,0.6992247104644775,0.7197513580322266,0.7093395590782166
phi4_test-consulta_AA7F4069-3FAD-411E-AEDE-1D299321E3B8-template_temp_0.8.json,respuesta_consulta_AA7F4069-3FAD-411E-AEDE-1D299321E3B8.txt_with_template.txt,0.07372922254698161,0.07006369426751592,0.012779552715654952,0.05732484076433121,0.6852576732635498,0.7006397843360901,0.692863404750824
deepseek-r1:14b_test-consulta_88124EA7-DD57-4CF0-A669-862B3A191103-chain_of_thought_temp_0.8.json,respuesta_consulta_88124EA7-DD57-4CF0-A669-862B3A191103.txt_with_template.txt,0.0736941323878728,0.08860759493670887,0.0,0.04641350210970464,0.6782152652740479,0.6970520615577698,0.6875047087669373
qwen:14b_test-primera_visita_94966A31-A634-4A23-BF92-F4CAC47BB189-few-shot_examples_temp_0.2.json,respuesta_primera_visita_94966A31-A634-4A23-BF92-F4CAC47BB189.txt_with_template.txt,0.07192077816184415,0.37267080745341613,0.079002079002079,0.17391304347826084,0.6902076601982117,0.6667089462280273,0.6782547831535339
qwen:14b_test-primera_visita_42583690-5EF3-4D85-ADCC-F4D0AC9D0897--chunked_temp_0.2.json,respuesta_primera_visita_42583690-5EF3-4D85-ADCC-F4D0AC9D0897.txt_with_template.txt,0.06584259907654692,0.3516949152542373,0.13617021276595745,0.2033898305084746,0.7434414625167847,0.6996697187423706,0.7208917737007141
phi4_test-primera_visita_62C2C95D-C4EE-4D78-BFAF-604E44981A7C-chain_of_thought_temp_0.8.json,respuesta_primera_visita_62C2C95D-C4EE-4D78-BFAF-604E44981A7C.txt_with_template.txt,0.1193938196045342,0.3855855855855856,0.11211573236889692,0.16576576576576577,0.7592318058013916,0.7413128614425659,0.7501653432846069
deepseek-r1:8b_test-primera_visita_67272595-F178-4764-B680-7E6408069649--chunked_temp_0.8.json,respuesta_primera_visita_67272595-F178-4764-B680-7E6408069649.txt_with_template.txt,0.14479376584452427,0.5186385737439221,0.21138211382113822,0.2884927066450567,0.7889130115509033,0.796010434627533,0.7924457788467407
deepseek-r1:8b_test-consulta_94966A31-A634-4A23-BF92-F4CAC47BB189-few-shot_examples_temp_0.2.json,respuesta_consulta_94966A31-A634-4A23-BF92-F4CAC47BB189.txt_with_template.txt,0.009938351917123597,0.027855153203342614,0.0056022408963585435,0.022284122562674095,0.64778733253479,0.6099058389663696,0.6282761096954346
phi4_test-primera_visita_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA-few-shot_examples_temp_0.2.json,respuesta_primera_visita_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA.txt_with_template.txt,0.10007659548984082,0.3754266211604096,0.10273972602739727,0.1467576791808874,0.7564895153045654,0.7390828132629395,0.7476848363876343
llama3.1_test-consulta_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06-stepwise_refinement_temp_0.2.json,respuesta_consulta_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06.txt_with_template.txt,0.13147395364720624,0.3691148775894539,0.11342155009451796,0.1431261770244821,0.7311874628067017,0.728983998298645,0.7300840616226196
deepseek-r1:14b_test-consulta_D1CD8A5D-EBFB-4D37-9BB3-40BA996AC02B-chain_of_thought_temp_0.2.json,respuesta_consulta_D1CD8A5D-EBFB-4D37-9BB3-40BA996AC02B.txt_with_template.txt,0.13227168496789754,0.5419847328244275,0.2375478927203065,0.24045801526717556,0.778531551361084,0.7941122055053711,0.7862447500228882
llama3.1_test-primera_visita_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06--chunked_temp_0.2.json,respuesta_primera_visita_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06.txt_with_template.txt,0.1030749724467738,0.5112107623318386,0.2882882882882883,0.3452914798206278,0.7433345317840576,0.7283961772918701,0.7357895374298096
mistral_test-primera_visita_42583690-5EF3-4D85-ADCC-F4D0AC9D0897-template_temp_0.8.json,respuesta_primera_visita_42583690-5EF3-4D85-ADCC-F4D0AC9D0897.txt_with_template.txt,0.07179500958698923,0.10058027079303676,0.02718446601941748,0.05415860735009671,0.6825889348983765,0.6913304328918457,0.686931848526001
deepseek-r1:8b_test-consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D-chain_of_thought_temp_0.8.json,respuesta_consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D.txt_with_template.txt,0.07860304780379188,0.1169811320754717,0.0303030303030303,0.07924528301886792,0.7092946171760559,0.7292593717575073,0.7191384434700012
deepseek-r1:8b_test-primera_visita_6FC726D1-9369-4435-B443-192396C6B13E-template_temp_0.2.json,respuesta_primera_visita_6FC726D1-9369-4435-B443-192396C6B13E.txt_with_template.txt,0.071793185488263,0.06677796327212021,0.0033500837520938024,0.033388981636060105,0.6933298110961914,0.708482027053833,0.7008240222930908
deepseek-r1:14b_test-primera_visita_42583690-5EF3-4D85-ADCC-F4D0AC9D0897-chain_of_thought_temp_0.2.json,respuesta_primera_visita_42583690-5EF3-4D85-ADCC-F4D0AC9D0897.txt_with_template.txt,0.06858675734561541,0.06273062730627306,0.0,0.03690036900369004,0.6700375080108643,0.680540144443512,0.6752480268478394
mistral_test-primera_visita_6F63B0E0-3892-440D-97BE-73050A768331--chunked_temp_0.2.json,respuesta_primera_visita_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.15147349594497353,0.4797768479776849,0.193006993006993,0.24825662482566246,0.7602306008338928,0.7550457119941711,0.7576293349266052
deepseek-r1:8b_test-primera_visita_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6-few-shot_examples_temp_0.8.json,respuesta_primera_visita_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6.txt_with_template.txt,0.0682308994231641,0.05818181818181819,0.0,0.03636363636363637,0.6562367081642151,0.6522801518440247,0.6542524695396423
qwen:14b_test-primera_visita_C3DF5E9A-7850-41B2-B652-05858D22AA7F--chunked_temp_0.8.json,respuesta_primera_visita_C3DF5E9A-7850-41B2-B652-05858D22AA7F.txt_with_template.txt,0.12299235710016879,0.48854961832061067,0.18773946360153257,0.2900763358778626,0.7676883935928345,0.7565624713897705,0.7620848417282104
deepseek-r1:14b_test-consulta_37580D0A-AFC1-4145-9E5E-D57E25B997DF-chain_of_thought_temp_0.8.json,respuesta_consulta_37580D0A-AFC1-4145-9E5E-D57E25B997DF.txt_with_template.txt,0.05787308205635182,0.29370629370629375,0.07494145199063232,0.13986013986013984,0.700111448764801,0.698736310005188,0.6994231939315796
phi4_test-consulta_6F63B0E0-3892-440D-97BE-73050A768331-template_temp_0.8.json,respuesta_consulta_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.14215481603120728,0.47278911564625853,0.17747440273037543,0.2687074829931973,0.7714802622795105,0.7944408059120178,0.7827922105789185
mistral_test-consulta_3B34F1DD-879D-4C07-AC67-546A0C47319E-chain_of_thought_temp_0.2.json,respuesta_consulta_3B34F1DD-879D-4C07-AC67-546A0C47319E.txt_with_template.txt,0.0722299353826433,0.36123348017621143,0.08849557522123894,0.14977973568281938,0.6112551689147949,0.664727509021759,0.6368709206581116
deepseek-r1:8b_test-primera_visita_068FE9E4-971F-40C5-9473-33BA61FDB234-few-shot_examples_temp_0.2.json,respuesta_primera_visita_068FE9E4-971F-40C5-9473-33BA61FDB234.txt_with_template.txt,0.14165811168194675,0.4383561643835616,0.15807560137457044,0.21575342465753428,0.7722901105880737,0.7959491014480591,0.7839410901069641
phi4_test-primera_visita_D1CD8A5D-EBFB-4D37-9BB3-40BA996AC02B-template_temp_0.8.json,respuesta_primera_visita_D1CD8A5D-EBFB-4D37-9BB3-40BA996AC02B.txt_with_template.txt,0.11509863893428167,0.4230118443316413,0.11884550084889643,0.1793570219966159,0.7180473804473877,0.6973710060119629,0.7075581550598145
llama3.1_test-consulta_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC-few-shot_examples_temp_0.2.json,respuesta_consulta_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC.txt_with_template.txt,0.10206435557750865,0.35547576301615796,0.08288288288288288,0.13644524236983843,0.7247645258903503,0.707361102104187,0.7159571051597595
phi4_test-consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA-template_temp_0.2.json,respuesta_consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA.txt_with_template.txt,0.07233616686080681,0.06230529595015576,0.0,0.040498442367601244,0.6912499666213989,0.6923731565475464,0.6918110847473145
phi4_test-primera_visita_DC089D0E-199C-4175-A397-FDC478446E22-stepwise_refinement_temp_0.2.json,respuesta_primera_visita_DC089D0E-199C-4175-A397-FDC478446E22.txt_with_template.txt,0.08187302404459765,0.16091954022988506,0.026359143327841842,0.08866995073891626,0.7291949987411499,0.7326250076293945,0.7309059500694275
mistral_test-consulta_6F63B0E0-3892-440D-97BE-73050A768331--chunked_temp_0.8.json,respuesta_consulta_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.175853542120895,0.49108910891089114,0.2345924453280318,0.297029702970297,0.7846947312355042,0.7540873289108276,0.7690865397453308
deepseek-r1:8b_test-primera_visita_C3DF5E9A-7850-41B2-B652-05858D22AA7F-stepwise_refinement_temp_0.8.json,respuesta_primera_visita_C3DF5E9A-7850-41B2-B652-05858D22AA7F.txt_with_template.txt,0.1235375899855604,0.3759398496240602,0.10558069381598793,0.16541353383458646,0.7222186326980591,0.7330319881439209,0.7275851368904114
mistral_test-consulta_6F63B0E0-3892-440D-97BE-73050A768331-chain_of_thought_temp_0.8.json,respuesta_consulta_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.11060731262941106,0.3492063492063492,0.15904572564612326,0.21626984126984128,0.5968894362449646,0.7035433053970337,0.6458428502082825
phi4_test-consulta_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06--chunked_temp_0.2.json,respuesta_consulta_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06.txt_with_template.txt,0.07290226836844213,0.128,0.016051364365971103,0.07359999999999998,0.7324643731117249,0.7451724410057068,0.7387637495994568
deepseek-r1:14b_test-consulta_94966A31-A634-4A23-BF92-F4CAC47BB189-template_temp_0.8.json,respuesta_consulta_94966A31-A634-4A23-BF92-F4CAC47BB189.txt_with_template.txt,0.0997839566576932,0.33891992551210426,0.041121495327102804,0.148975791433892,0.7273693680763245,0.7290407419204712,0.728204071521759
deepseek-r1:8b_test-primera_visita_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA-template_temp_0.8.json,respuesta_primera_visita_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA.txt_with_template.txt,0.023327754762674735,0.1076923076923077,0.010309278350515464,0.05128205128205129,0.65507572889328,0.6398742198944092,0.6473857164382935
mistral_test-primera_visita_72B5880F-98BD-4656-8EB8-D0749915ED27-chain_of_thought_temp_0.2.json,respuesta_primera_visita_72B5880F-98BD-4656-8EB8-D0749915ED27.txt_with_template.txt,0.0702167371916095,0.09999999999999999,0.00970873786407767,0.054838709677419356,0.6584475040435791,0.6637328267097473,0.6610796451568604
llama3.1_test-primera_visita_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA-chain_of_thought_temp_0.8.json,respuesta_primera_visita_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA.txt_with_template.txt,0.060648072917377435,0.3558558558558559,0.12217194570135748,0.1801801801801802,0.7061424255371094,0.6521657705307007,0.6780816316604614
mistral_test-primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0--chunked_temp_0.8.json,respuesta_primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0.txt_with_template.txt,0.2388691306512614,0.5972434915773354,0.3563748079877112,0.327718223583461,0.7917810678482056,0.7845061421394348,0.7881267666816711
qwen:14b_test-primera_visita_42583690-5EF3-4D85-ADCC-F4D0AC9D0897-chain_of_thought_temp_0.8.json,respuesta_primera_visita_42583690-5EF3-4D85-ADCC-F4D0AC9D0897.txt_with_template.txt,0.03355215702149262,0.28500000000000003,0.08040201005025126,0.165,0.6902589797973633,0.6527833342552185,0.6709982752799988
phi4_test-consulta_D99C6421-5D55-4FF3-86CC-3FED550B643E-template_temp_0.8.json,respuesta_consulta_D99C6421-5D55-4FF3-86CC-3FED550B643E.txt_with_template.txt,0.0666794291295296,0.040590405904059046,0.0,0.033210332103321034,0.6707090735435486,0.65724778175354,0.6639102101325989
deepseek-r1:8b_test-consulta_72B5880F-98BD-4656-8EB8-D0749915ED27--chunked_temp_0.8.json,respuesta_consulta_72B5880F-98BD-4656-8EB8-D0749915ED27.txt_with_template.txt,0.1277628120320932,0.4701492537313433,0.18352059925093633,0.27611940298507465,0.7869240045547485,0.7803332805633545,0.7836147546768188
deepseek-r1:14b_test-primera_visita_88124EA7-DD57-4CF0-A669-862B3A191103-few-shot_examples_temp_0.8.json,respuesta_primera_visita_88124EA7-DD57-4CF0-A669-862B3A191103.txt_with_template.txt,0.06801252736874838,0.16666666666666669,0.0430622009569378,0.11904761904761904,0.6805686950683594,0.6819801926612854,0.6812737584114075
